Date,Open,High,Low,Close,Volume
1992-09-30,0.41281018295547,0.44641232848505,0.39074011354942,0.40293848740455,3055662421.3847
1992-10-31,0.39958196788373,0.48215282487413,0.37071780711808,0.46853961129202,3531427160.0101
1992-11-30,0.46853961129202,0.53145289728196,0.46005772460518,0.51357847727694,3126547216.0407
1992-12-31,0.51107658293241,0.54679443235029,0.48637588902976,0.53356860117026,3334318582.8923
1993-01-31,0.53145289728196,0.58244195696287,0.51107658293241,0.53145289728196,5542263940.7645
1993-02-28,0.5289116687243,0.54932135755772,0.46005772460518,0.47322157460088,4651281489.0726
1993-03-31,0.47322157460088,0.51572040397399,0.44850538540215,0.46005772460518,3661526371.8717
1993-04-30,0.45739491757056,0.46853961129202,0.41749929793945,0.45739491757056,3914411208.3364
1993-05-31,0.45739491757056,0.52782580605262,0.45534715459586,0.50536954619034,3200545581.6631
1993-06-30,0.50437665529516,0.52003643990612,0.34365229264395,0.35290417635154,7674396718.052
1993-07-31,0.34813520099544,0.35499842521449,0.22791315841429,0.24785441252766,7142911982.7025
1993-08-31,0.25206555722476,0.27467200226446,0.23107181492358,0.2364760974191,3683164784.342
1993-09-30,0.2364760974191,0.24106151311391,0.20535319926285,0.20859290809011,3668022468.9749
1993-10-31,0.20323511148284,0.28790140928205,0.19647797044467,0.27467200226446,5905323056.3021
1993-11-30,0.27467200226446,0.3125091314082,0.2656430124313,0.28144344665287,3452108975.55
1993-12-31,0.28564267189145,0.2900409520874,0.2364760974191,0.26105878868235,3956971315.3169
1994-01-31,0.26360716891513,0.31467132118475,0.25681426950137,0.29242484379252,7332035192.0458
1994-02-28,0.29468477312898,0.341372100228,0.28790140928205,0.32571231561703,4284459325.0791
1994-03-31,0.32819156299036,0.34365229264395,0.28144344665287,0.29678855755876,5257985625.3766
1994-04-30,0.28790140928205,0.30566617026864,0.24106151311391,0.26784096058343,4042135900.4209
1994-05-31,0.26784096058343,0.30141926719596,0.25422655505546,0.26105878868235,3361657699.7909
1994-06-30,0.25422655505546,0.25572602293798,0.21998195071134,0.2364760974191,4671788610.2203
1994-07-31,0.23532706161723,0.30360767978126,0.22638150799375,0.30073985806,4848065519.5684
1994-08-31,0.29998297244362,0.33391051919096,0.28673091845483,0.32282184692457,4574897598.9787
1994-09-30,0.31597054216404,0.33246111303424,0.29822485231109,0.30073985806,3232644775.5298
1994-10-31,0.29998297244362,0.39074011354942,0.2900409520874,0.38545383369331,7713484799.8637
1994-11-30,0.38283393670938,0.38821676417955,0.3250674729108,0.33246111303424,4048945762.6161
1994-12-31,0.33030726687866,0.3560962073447,0.31034336579409,0.34813520099544,3787795116.1074
1995-01-31,0.34703265108182,0.42930075382567,0.33823728263576,0.36068043109365,8162100789.2985
1995-02-28,0.3639332513253,0.39718496477423,0.33931480168647,0.35290417635154,5299347081.4311
1995-03-31,0.35499842521449,0.3639332513253,0.30249440235497,0.31467132118475,6997143914.7769
1995-04-30,0.31710408266983,0.35352398819487,0.29998297244362,0.341372100228,5674300806.0816
1995-05-31,0.341372100228,0.39645906975002,0.33501068521287,0.37110399757431,6384671938.4445
1995-06-30,0.37394202064926,0.44746481667286,0.37071780711808,0.41465769902694,5521947109.3011
1995-07-31,0.41504269753732,0.44539321478111,0.38398178056539,0.40175965295636,5699579064.2636
1995-08-31,0.40063445607154,0.41281018295547,0.37394202064926,0.38398178056539,5292918319.6014
1995-09-30,0.38398178056539,0.40643446459011,0.31034336579409,0.33246111303424,7311483062.9811
1995-10-31,0.3371383085597,0.35322123394832,0.29998297244362,0.32430939534857,6498508753.8572
1995-11-30,0.32678625883019,0.37925213942243,0.31710408266983,0.34031961204018,4864294329.7601
1995-12-31,0.33931480168647,0.3581916481535,0.28259009856303,0.28468315548013,6560243208.3559
1996-01-31,0.28790140928205,0.31710408266983,0.23956085328553,0.24672921564284,10300214331.555
1996-02-29,0.24563262545849,0.27003890873555,0.24330475520843,0.24563262545849,4652099277.8991
1996-03-31,0.24672921564284,0.24672921564284,0.20535319926285,0.21929419795442,3346750498.292
1996-04-30,0.22433374501905,0.2364760974191,0.21213537116393,0.21746813690829,2867076894.1841
1996-05-31,0.21746813690829,0.25790013217306,0.21001728338392,0.23321374162064,3603902234.1205
1996-06-30,0.23107181492358,0.23213741451578,0.17530662821146,0.18754076044216,4673938980.5534
1996-07-31,0.18859086473826,0.20323511148284,0.14289762048029,0.19647797044467,4803489561.7883
1996-08-31,0.19647797044467,0.22316444613769,0.18536307536952,0.21637035477808,3187374527.8218
1996-09-30,0.21538580750386,0.21998195071134,0.18073474962403,0.19783082898733,3213548813.2836
1996-10-31,0.19647797044467,0.24785441252766,0.19647797044467,0.20535319926285,5816977632.9143
1996-11-30,0.20859290809011,0.23532706161723,0.20642595053015,0.21538580750386,2581364746.0459
1996-12-31,0.21538580750386,0.22791315841429,0.18536307536952,0.18646443333729,4147483025.6532
1997-01-31,0.18859086473826,0.19849831866476,0.14718981749536,0.14864041559793,9072739055.0105
1997-02-28,0.15070963359798,0.15960035771224,0.13497833223586,0.14493227205061,4574169560.0345
1997-03-31,0.14718981749536,0.17290962510195,0.14179864640422,0.16284960210633,4502243298.6061
1997-04-30,0.15752756387464,0.17747120187971,0.14963330649312,0.15171563589754,3809724717.1407
1997-05-31,0.15070963359798,0.16075773713508,0.14606700450225,0.14864041559793,2292707226.696
1997-06-30,0.15171563589754,0.15280269051508,0.1249922098831,0.1271329446343,2572304138.9917
1997-07-31,0.12427823431741,0.16179711391851,0.11392773411752,0.15645362066148,6782372816.3669
1997-08-31,0.15752756387464,0.26395879294163,0.1567444554495,0.19431220483056,17675705561.38
1997-09-30,0.19647797044467,0.20745579174677,0.18754076044216,0.1936077648317,3606075233.8372
1997-10-31,0.1936077648317,0.22115363348441,0.14179864640422,0.15210301829963,6430043206.681
1997-11-30,0.1567444554495,0.19208803386968,0.15070963359798,0.15854786952443,5547483209.7327
1997-12-31,0.15783389395875,0.16036916278715,0.11392773411752,0.11714360402773,5097792006.187
1998-01-31,0.121411604542,0.17859282292697,0.12071193232654,0.16360887161441,10211577449.458
1998-02-28,0.16499272074923,0.21325937610289,0.15501375007158,0.21114248026874,7354166460.7971
1998-03-31,0.21033672487241,0.25006308819246,0.19320131129597,0.24563262545849,10625977519.677
1998-04-30,0.24499016664395,0.26463820207759,0.22039436397633,0.24434413199187,8081886485.2725
1998-05-31,0.24563262545849,0.28259009856303,0.22902286000303,0.23781822844909,6803339112.7354
1998-06-30,0.2364760974191,0.25893116533552,0.22902286000303,0.25609910198984,3909841495.7204
1998-07-31,0.25790013217306,0.34031961204018,0.25422655505546,0.30896309249683,10927660777.543
1998-08-31,0.30566617026864,0.39074011354942,0.2768043933947,0.27821684922998,13220872059.854
1998-09-30,0.27998212103763,0.35863505201066,0.27351581478748,0.34031961204018,8080318489.5485
1998-10-31,0.32819156299036,0.36890247358463,0.25422655505546,0.33143007987177,12930926064.189
1998-11-30,0.33501068521287,0.35181831367985,0.28353888746167,0.28534110959075,10123523274.199
1998-12-31,0.28564267189145,0.37071780711808,0.28259009856303,0.36551138763409,12924105762.761
1999-01-31,0.37611017015507,0.42248401549486,0.33105700081992,0.36747809829082,15127403187.182
1999-02-28,0.37215410187042,0.37429722051333,0.30781524864081,0.31104542190125,8116516922.4784
1999-03-31,0.31104542190125,0.33143007987177,0.28564267189145,0.32072998195332,9951995165.3003
1999-04-30,0.32207568882087,0.42070682422869,0.29924634990674,0.41071593409252,15888969595.63
1999-05-31,0.41133574593585,0.44641232848505,0.36551138763409,0.39351377154834,8908905448.3243
1999-06-30,0.40175965295636,0.43748703794106,0.37566199851451,0.41356945246355,6918620822.6425
1999-07-31,0.41356945246355,0.50536954619034,0.40331514229396,0.49717134261642,11466582444.68
1999-08-31,0.49642160867516,0.5881752165137,0.46534519640715,0.58244195696287,9244602973.627
1999-09-30,0.59811485297822,0.71530696920214,0.51288953257416,0.56528508836109,18967468847.179
1999-10-31,0.55463266827674,0.72395930414589,0.53145289728196,0.71530696920214,14468496042.775
1999-11-30,0.71425328906848,0.92629568845591,0.69015929560478,0.87390013266897,8391073519.4047
1999-12-31,0.90173683610971,1.0535418679462,0.81331590887493,0.9178733990617,9418214511.8988
2000-01-31,0.93635451950568,1.0848900438686,0.77226410176683,0.92629568845591,12555177568.536
2000-02-29,0.92840066483153,1.0707356868694,0.86606308868837,1.0237205746609,7319782517.1709
2000-03-31,1.0585730713899,1.3424409359068,1.0178716963624,1.2123519655582,8698356793.3996
2000-04-30,1.2100276711457,1.2454642213424,0.93635451950568,1.1079291652528,8662404764.2803
2000-05-31,1.1150641531262,1.1272267686057,0.73004299577737,0.75003907939996,9807750268.9148
2000-06-30,0.73004299577737,1.0290998262936,0.71764556696487,0.93530203131787,8105204797.8789
2000-07-31,0.93050564120716,1.0823166327729,0.83717508900567,0.90746771176883,5746770515.8543
2000-08-31,0.89857817960042,1.0982243421212,0.78980716082485,1.0881631271797,5636086414.9647
2000-09-30,1.0950656856119,1.1450046409967,0.45329939162116,0.46005772460518,14516930026.48
2000-10-31,0.47682959469659,0.47790711374731,0.3125091314082,0.3493044998768,21905788831.657
2000-11-30,0.34703265108182,0.41071593409252,0.28790140928205,0.29468477312898,8488373439.322
2000-12-31,0.30360767978126,0.3125091314082,0.24330475520843,0.2656430124313,8858970176.6238
2001-01-31,0.2656430124313,0.40175965295636,0.25790013217306,0.38603907910692,13709460944.784
2001-02-28,0.36961764109617,0.39185100708401,0.32146660449021,0.32571231561703,7023766243.2424
2001-03-31,0.31788599914911,0.42429577319076,0.30716444620531,0.39425039408522,10799062427.483
2001-04-30,0.39425039408522,0.48432097437994,0.33501068521287,0.45500745002788,11158991044.272
2001-05-31,0.45395496184007,0.47682959469659,0.34477748952877,0.3560962073447,7468434211.8926
2001-06-30,0.35931565309247,0.44824673315214,0.34573700594008,0.41504269753732,7638265586.8371
2001-07-31,0.42217768541075,0.45033025450242,0.31898616517102,0.33538495621058,8655102365.4496
2001-08-31,0.33963185928326,0.35537269621219,0.30859001344498,0.33143007987177,5129359205.2499
2001-09-30,0.33030726687866,0.34069507498374,0.26209935741163,0.2768043933947,5531523173.4952
2001-10-31,0.2768043933947,0.34668102705531,0.26495406772852,0.31359499407988,7544247201.053
2001-11-30,0.31489659895088,0.38507002712878,0.30781524864081,0.38036541684872,5369744829.6338
2001-12-31,0.37611017015507,0.42930075382567,0.35863505201066,0.39112630400565,4629839179.4702
2002-01-31,0.39388446670848,0.44173394101374,0.36131216239551,0.44137158947457,8515376884.0932
2002-02-28,0.45084279121903,0.46386122382071,0.37394202064926,0.38754569866456,7837423927.3688
2002-03-31,0.39144097771073,0.45177727676743,0.38965186698603,0.42283444757552,5318582977.8862
2002-04-30,0.41749929793945,0.46742752581158,0.41071593409252,0.43327708518981,6422835860.8259
2002-05-31,0.43359533473245,0.46386122382071,0.39536128761981,0.41607373069978,5976157638.9457
2002-06-30,0.417874760883,0.41858873644869,0.28534110959075,0.31636746013294,8708016805.199
2002-07-31,0.31636746013294,0.33538495621058,0.24638116745389,0.27246451854552,8118415313.2443
2002-08-31,0.26972542697633,0.2900409520874,0.24969120108646,0.26360716891513,5151686316.7901
2002-09-30,0.25893116533552,0.27110331638189,0.25113107167636,0.25893116533552,5291837501.2091
2002-10-31,0.26034719700837,0.2935512326232,0.23852266844795,0.28710399750669,6611432802.1356
2002-11-30,0.28468315548013,0.31034336579409,0.26784096058343,0.2768043933947,4531721349.9156
2002-12-31,0.2838774000838,0.28751283493412,0.24600689645619,0.25609910198984,4530439178.417
2003-01-31,0.25645072601634,0.27467200226446,0.24217002275679,0.25645072601634,6045832840.0645
2003-02-28,0.2575497000924,0.27316538270682,0.24638116745389,0.26784096058343,4114303251.6602
2003-03-31,0.26784096058343,0.27075646013879,0.250778255704,0.25243982822247,4028404830.3687
2003-04-30,0.25352688284001,0.26674317845322,0.22716700031059,0.25387850686651,7797730907.8426
2003-05-31,0.25422655505546,0.33931480168647,0.25006308819246,0.32041411630239,10829306471.642
2003-06-30,0.32318658235545,0.35181831367985,0.29678855755876,0.34031961204018,6119178110.5834
2003-07-31,0.3371383085597,0.38545383369331,0.33067200230954,0.37648324920693,5210905573.9805
2003-08-31,0.37499808467463,0.40819258472264,0.34668102705531,0.40364888713267,4307418508.1168
2003-09-30,0.40462151494836,0.41642297083458,0.35963986236437,0.3700288624153,5354444179.0541
2003-10-31,0.3700288624153,0.44672461829842,0.36068043109365,0.40894947033902,7042126134.3003
2003-11-30,0.40748814472378,0.41607373069978,0.35461223475826,0.37356178992229,4979757234.9786
2003-12-31,0.37566199851451,0.39112630400565,0.34365229264395,0.38173377068746,5469723914.0392
2004-01-31,0.38507002712878,0.44354808260134,0.37823540961019,0.40293848740455,7927745371.7269
2004-02-29,0.40098608009805,0.43035324201348,0.38754569866456,0.42706823924382,4922008735.0346
2004-03-31,0.43004929582108,0.50246000636424,0.4214303353612,0.48290136686954,11606325621.471
2004-04-30,0.48031722826119,0.52821199650885,0.45500745002788,0.46036524663515,8921688367.9236
2004-05-31,0.46421403979307,0.5139563241122,0.45534715459586,0.50101894382849,5303573865.7176
2004-06-30,0.49608428799888,0.61016423360177,0.49286841808867,0.58105334004464,8227792558.6282
2004-07-31,0.57287539955021,0.6004546426868,0.51321731768361,0.5775216044835,9698277025.0426
2004-08-31,0.5578699932123,0.62829373001924,0.53038848963562,0.61600953606273,8013262021.4815
2004-09-30,0.61238363677924,0.70150542817532,0.61016423360177,0.69214984517856,7676930289.5171
2004-10-31,0.69846358235959,0.95015486858665,0.67226580446612,0.93565007950681,16122266211.749
2004-11-30,0.93752381838704,1.2421029340381,0.92910510483039,1.1972976894403,17447758855.231
2004-12-31,1.1972976894403,1.2135200724937,1.100093313218,1.1500370363862,15988060745.405
2005-01-31,1.1581029339705,1.3910723266914,1.1179856124108,1.37321697782,25782926593.465
2005-02-28,1.3757439030274,1.6227866004295,1.3674479598936,1.6021778566387,21475566916.88
2005-03-31,1.6104976386896,1.6109624975721,1.3868766772904,1.4881682358411,14693333308.179
2005-04-30,1.5033774649198,1.5875884394033,1.21411604542,1.2876829434401,19449265593.034
2005-05-31,1.2945843099265,1.4620765411285,1.1824245890921,1.4200723692842,12906490922.326
2005-06-30,1.4250070251138,1.4557473086514,1.2685164541309,1.3145851613325,11367756655.113
2005-07-31,1.3154076039707,1.5851211114885,1.2960980811592,1.522996893653,10195279543.845
2005-08-31,1.5212685721668,1.7260329501784,1.5007909424197,1.6746958423086,9450309757.5995
2005-09-30,1.6785815857879,1.9487241938127,1.6460295445545,1.9145749451368,12333974074.742
2005-10-31,1.9343493268308,2.0706006572372,1.7095483390375,2.0569171188497,18631812374.077
2005-11-30,2.0449857408656,2.5378434314416,2.0311830078929,2.4223915561624,13440903309.123
2005-12-31,2.4601881591472,2.6956332234038,2.4572798112669,2.5675467220874,13035492004.606
2006-01-31,2.5861291579289,3.0859001344498,2.530596400658,2.6973734643485,21850815663.322
2006-02-28,2.678290411249,2.7301281363769,2.2463888315731,2.4460397618772,18740346835.371
2006-03-31,2.4641692582947,2.4999395533301,2.0596109164765,2.240059599096,23165527347.272
2006-04-30,2.2735175191774,2.5732919010968,2.1804265480923,2.513861480888,20097914930.869
2006-05-31,2.5273185495635,2.6360716891513,2.096108298482,2.1346677468124,15592464210.557
2006-06-30,2.137492658483,2.2535285872299,1.9790234573848,2.0453433246214,17925361981.897
2006-07-31,2.0480132833311,2.450819464746,1.7913039050648,2.4274454065773,17476716144.629
2006-08-31,2.400793497314,2.5001541035836,2.2350653459737,2.4235715825564,17877549841.876
2006-09-30,2.4453365138242,2.7781873931523,2.4223915561624,2.7494257397299,17719725858.013
2006-10-31,2.6786479950048,2.9503639715549,2.5926967795765,2.8960946768877,14365183737.325
2006-11-30,2.8968932806089,3.3266135993747,2.7784138628642,3.2743348542813,13825327797.043
2006-12-31,3.2793410268621,3.2973751676114,2.7422979035316,3.0296641291259,16892245431.885
2007-01-31,3.0814780153367,3.493044998768,2.9242484379252,3.061572519599,27158994531.01
2007-02-28,3.0762930508781,3.2436660874949,2.9596969075805,3.0212609108653,13719355560.361
2007-03-31,2.9998297244362,3.4580494685368,2.9904491105766,3.3183057367824,15916835677.742
2007-04-30,3.3620382301129,3.6609782499355,3.2002792584616,3.5643710385853,13462800063.865
2007-05-31,3.556539954334,4.3616755388228,3.520280961499,4.3283368133266,17363618644.68
2007-06-30,4.324808653603,4.5569877862236,4.1208428793126,4.3579209093872,23272978917.932
2007-07-31,4.325511901656,5.3183431995478,4.2600383159748,4.7057545480819,24000210913.527
2007-08-31,4.7724200796158,4.9888893658996,3.9865701790214,4.9446920136866,24318404909.66
2007-09-30,4.9997718315335,5.5353011836312,4.6421403979307,5.4805908689986,20889938628.901
2007-10-31,5.5223089738383,6.7901579382918,5.4623421779959,6.7842697257801,23169949820.817
2007-11-30,6.7356621739126,6.8810438095497,5.3801217530861,6.5075714155663,26167950644.695
2007-12-31,6.4923860254047,7.2488306218163,6.3218304933615,7.0749495608445,17223321550.109
2008-01-31,7.1246417834378,7.1520207796712,4.504816316257,4.8349853174168,35096658380.975
2008-02-29,4.8672632111041,4.877442428685,4.1225831202573,4.4647073383183,24809160226.894
2008-03-31,4.4428470513823,5.2050368268033,4.214303353612,5.125140696306,22918753391.586
2008-04-30,5.224918483624,6.4285334860829,5.1294912986679,6.2121357165502,22762434436.661
2008-05-31,6.2486092596386,6.8657034664272,6.1431578100624,6.7410020913321,18109998424.506
2008-06-30,6.7324796784863,6.7842697257801,5.8631816487541,5.9807909460264,19459015583.753
2008-07-31,5.8592720663577,6.461121285692,5.2336912050989,5.6768328341645,19641358361.768
2008-08-31,5.7121740286929,6.4454829561063,5.4618653996549,6.0540121797493,13078237683.775
2008-09-30,6.1625626885421,6.1961398032088,3.5928108666275,4.0591120036084,24047503234.633
2008-10-31,3.9954620950815,4.157340261318,3.0360767978126,3.8430718178314,41252443643.558
2008-11-30,3.7827116798577,3.9923034385722,2.8269737368976,3.3094019012637,23615024230.749
2008-12-31,3.2614618390737,3.700288624153,3.0193657169597,3.0486160681816,20207084302.716
2009-01-31,3.0564471524329,3.4691703233412,2.792943682807,3.2190047278054,18008243532.084
2009-02-28,3.1788599914911,3.6788693571825,3.090214978436,3.1901000408808,13626550087.896
2009-03-31,3.1432088910409,3.9276403760707,2.940184753974,3.7543076101911,15410176744.618
2009-04-30,3.7162964569529,4.5435426370067,3.7103486471486,4.4932425220286,11786721352.986
2009-05-31,4.4932425220286,4.853698867302,4.2625771606408,4.8501945464955,9437560325.2597
2009-06-30,4.8696113444337,5.2284347238891,4.7457324119769,5.0867004425609,12640982255.704
2009-07-31,5.125617474647,5.8922532080981,4.8002400958146,5.8353139547212,10899824024.784
2009-08-31,5.897557367142,6.1602145552126,5.693806143105,6.0078004390455,8145699492.2446
